issue_id,timestamp,category,description,latitude,longitude,municipality,district,state,age_group,gender,origin,responsible_entity_id,responsible_entity_name,responsible_entity_level,hour,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,is_business_hours,is_morning,is_afternoon,date,week
ISS_20250613034121_1515,2024-05-26 10:39:00,Bildung,"Die Schulbusse zur Berufsschule nach Landshut fallen ständig aus oder kommen zu spät, dadurch verpasse ich regelmäßig den Unterricht. Können Sie bitte die Verbindung verbessern oder zusätzliche Busse einsetzen?",48.40741831378004,12.410777934479558,Bodenkirchen,Gemeinde,Bayern,18-24,male,citizen,LAND_15_BM,Sachsen-Anhalt - Ministerium für Bildung,Land,10,6,26,21,2024-05,2,True,True,True,False,2024-05-26,2024-05-20/2024-05-26
ISS_20250613034137_1629,2023-07-21 09:03:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro funktioniert seit Wochen nicht richtig - ständig Fehlermeldungen oder keine freien Termine verfügbar. Für berufstätige Eltern ist es unmöglich, ohne digitale Lösungen rechtzeitig Termine zu bekommen.",48.25154614095729,7.853304602952712,Ettenheim,Stadt,Baden-Württemberg,35-44,male,migrant_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,9,4,21,29,2023-07,3,False,True,True,False,2023-07-21,2023-07-17/2023-07-23
ISS_20250613034121_6873,2024-04-30 12:47:00,Gesundheit,Die Wartezeit beim örtlichen Hausarzt beträgt mittlerweile über drei Wochen für einen normalen Termin. Für berufstätige Menschen ist das untragbar - wir brauchen dringend mehr Ärzte in unserer Gemeinde oder längere Sprechzeiten.,52.88714330579044,13.181835171050016,Löwenberger Land,Gemeinde,Brandenburg,25-34,male,citizen,LAND_03_SM,Niedersachsen - Ministerium für Soziales,Land,12,1,30,18,2024-04,2,False,True,True,True,2024-04-30,2024-04-29/2024-05-05
ISS_20250613034120_2441,2023-04-16 09:25:00,Wirtschaft,"Die Innenstadt stirbt aus - schon wieder hat ein Geschäft in der Hauptstraße dichtgemacht. Es braucht dringend mehr Unterstützung für kleine Läden, sonst haben wir bald nur noch leere Schaufenster und Online-Shopping.",48.28311892443936,9.677449575907996,Ehingen (Donau),Stadt,Baden-Württemberg,45-54,female,citizen,LAND_13_FM,Mecklenburg-Vorpommern - Ministerium der Finanzen,Land,9,6,16,15,2023-04,2,True,True,True,False,2023-04-16,2023-04-10/2023-04-16
ISS_20250613034121_8107,2023-06-13 15:55:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Gundelfingen ist viel zu hoch im Vergleich zu Nachbargemeinden. Dadurch siedeln sich keine neuen Unternehmen an und junge Leute wie ich finden hier keine Ausbildungsplätze oder Jobs nach dem Studium.,48.52452295413375,10.352328460417576,Gundelfingen a.d.Donau,Stadt,Bayern,18-24,male,citizen,LAND_11_MW,Berlin - Ministerium für Wirtschaft,Land,15,1,13,24,2023-06,2,False,True,False,True,2023-06-13,2023-06-12/2023-06-18
ISS_20250613034121_6654,2023-04-22 03:52:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat kein Wartehäuschen und bei Regen stehen die Leute im Wasser. Besonders für ältere Bürger ist das unzumutbar, wenn der Bus mal wieder 20 Minuten Verspätung hat.",54.01198605960772,12.229950609051032,Dummerstorf,Gemeinde,Mecklenburg-Vorpommern,25-34,male,citizen,LAND_02_VM,Hamburg - Ministerium für Verkehr,Land,3,5,22,16,2023-04,2,True,False,False,False,2023-04-22,2023-04-17/2023-04-23
ISS_20250613034122_8515,2023-05-31 12:59:00,Migration,"Die Bearbeitung von Asylanträgen in unserem Landkreis dauert viel zu lange. Manche Familien warten über ein Jahr auf eine Entscheidung, was für alle Beteiligten belastend ist und die Integration erschwert.",48.32396690493174,9.861992812219992,Erbach,Stadt,Baden-Württemberg,55-64,male,citizen,LAND_14_SM,Sachsen - Ministerium für Soziales,Land,12,2,31,22,2023-05,2,False,True,True,True,2023-05-31,2023-05-29/2023-06-04
ISS_20250613034123_8561,2023-05-08 12:28:00,Bildung,"Die Schulbusse nach Waren fahren seit drei Wochen völlig unzuverlässig, meine Kinder kommen täglich zu spät zum Unterricht. Als berufstätiger Vater kann ich sie nicht jeden Tag selbst fahren - das muss sich dringend ändern.",53.475202345351526,12.606903094695578,Klink,Gemeinde,Mecklenburg-Vorpommern,35-44,male,migrant_eu,LAND_05_BM,Nordrhein-Westfalen - Ministerium für Bildung,Land,12,0,8,19,2023-05,2,False,True,True,True,2023-05-08,2023-05-08/2023-05-14
ISS_20250613034123_4277,2024-06-24 14:00:00,Migration,"Die Bearbeitung meines Antrags auf Familienzusammenführung dauert bereits acht Monate ohne jede Rückmeldung vom Ausländeramt. Meine Frau wartet in der Türkei und wir brauchen endlich eine Antwort, wie es weitergeht.",51.09740920700644,11.87679069544909,Mertendorf,Gemeinde,Sachsen-Anhalt,45-54,male,citizen,LAND_01_SM,Schleswig-Holstein - Ministerium für Soziales,Land,14,0,24,26,2024-06,2,False,True,False,True,2024-06-24,2024-06-24/2024-06-30
ISS_20250613034124_1821,2024-06-10 11:15:00,Wirtschaft,"Die Gewerbeanmeldung für meinen kleinen Reparaturservice dauert jetzt schon über drei Monate. Als EU-Bürger sollte das doch schneller gehen - ich kann nicht arbeiten und meine Familie ernähren, solange nichts passiert.",51.068641296154695,9.952468572266897,Sontra,Stadt,Hessen,45-54,male,migrant_eu,LAND_09_FM,Bayern - Ministerium der Finanzen,Land,11,0,10,24,2024-06,2,False,True,True,False,2024-06-10,2024-06-10/2024-06-16
ISS_20250613034124_8444,2023-09-15 10:38:00,Umwelt,"Die Mülltrennung in unserem Wohngebiet funktioniert überhaupt nicht mehr - die gelben Säcke werden seit Wochen nicht abgeholt und stapeln sich überall. Das zieht Ungeziefer an und stinkt furchtbar, besonders jetzt bei den warmen Temperaturen.",52.41088852618509,10.78430701105936,Wolfsburg,Stadt,Niedersachsen,35-44,female,citizen,LAND_14_UM,Sachsen - Ministerium für Umwelt,Land,10,4,15,37,2023-09,3,False,True,True,False,2023-09-15,2023-09-11/2023-09-17
ISS_20250613034124_3209,2024-02-02 02:36:00,Bildung,"Meine Enkelin besucht die Martini-Grundschule in Greven und erzählt mir ständig, dass Musikstunden ausfallen, weil kein Lehrer da ist. Das ist doch kein Zustand - die Kinder haben ein Recht auf ordentlichen Unterricht in allen Fächern!",52.0948513102738,7.633171797801998,Greven,Stadt,Nordrhein-Westfalen,55-64,female,citizen,LAND_01_BM,Schleswig-Holstein - Ministerium für Bildung,Land,2,4,2,5,2024-02,1,False,False,False,False,2024-02-02,2024-01-29/2024-02-04
ISS_20250613034124_5878,2023-05-11 00:16:00,Migration,Die Bearbeitung meines Antrags auf Anerkennung meiner polnischen Berufsqualifikation als Elektriker dauert bereits acht Monate. Ohne diese Anerkennung kann ich nicht in meinem erlernten Beruf arbeiten und bin auf Hilfsjobs angewiesen.,52.092576445334096,14.325971333113856,Friedland,Stadt,Brandenburg,55-64,male,migrant_eu,LAND_04_SM,Bremen - Ministerium für Soziales,Land,0,3,11,19,2023-05,2,False,False,False,False,2023-05-11,2023-05-08/2023-05-14
ISS_20250613034124_9356,2024-01-08 19:37:00,Digitalisierung,Die Online-Terminbuchung für das Bürgerbüro ist viel zu kompliziert für uns ältere Leute. Man braucht drei verschiedene Passwörter und dann funktioniert es trotzdem nicht - können Sie nicht einfach wieder Termine am Telefon anbieten?,53.25334180423064,8.105629971043854,Wiefelstede,Gemeinde,Niedersachsen,65+,male,migrant_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,19,0,8,2,2024-01,1,False,False,False,False,2024-01-08,2024-01-08/2024-01-14
ISS_20250613034124_4811,2023-04-10 07:34:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat seit Monaten kein Wartehäuschen mehr und die Fahrgäste müssen bei jedem Wetter im Freien stehen. Besonders für ältere Menschen und Kinder ist das unzumutbar, bitte um schnelle Reparatur oder Ersatz.",52.49757550926025,8.099723557182283,Neuenkirchen-Vörden,Gemeinde,Niedersachsen,45-54,female,citizen,LAND_16_VM,Thüringen - Ministerium für Verkehr,Land,7,0,10,15,2023-04,2,False,False,True,False,2023-04-10,2023-04-10/2023-04-16
ISS_20250613034124_7835,2024-09-02 03:39:00,Migration,"Die Bearbeitung meines Einbürgerungsantrags dauert bereits über ein Jahr, obwohl alle Unterlagen vollständig eingereicht wurden. Ich bitte um eine Beschleunigung des Verfahrens, da die Unsicherheit für meine Familie sehr belastend ist.",52.860696649040506,9.56982814088499,Walsrode,Stadt,Niedersachsen,35-44,male,citizen,LAND_10_SM,Saarland - Ministerium für Soziales,Land,3,0,2,36,2024-09,3,False,False,False,False,2024-09-02,2024-09-02/2024-09-08
ISS_20250613034124_4689,2025-05-03 10:35:00,Verkehr,"Die Durchgangsstraße durch Bitz ist viel zu eng für die vielen LKWs, die täglich durchfahren. Besonders beim Schulweg meiner Enkelkinder ist das sehr gefährlich, weil die Gehwege kaum Platz bieten und die Fahrer oft zu schnell fahren.",48.23904362203705,9.092577911023444,Bitz,Gemeinde,Baden-Württemberg,55-64,female,citizen,LAND_03_VM,Niedersachsen - Ministerium für Verkehr,Land,10,5,3,18,2025-05,2,True,True,True,False,2025-05-03,2025-04-28/2025-05-04
ISS_20250613034124_9260,2023-12-18 14:26:00,Migration,"Die Bearbeitungszeiten für Anträge im Bürgerbüro haben sich seit Monaten extrem verlängert. Man wartet wochenlang auf Termine und dann nochmal ewig auf die Dokumente - das kann so nicht weitergehen, besonders wenn man arbeiten muss.",52.19413287429489,10.7194240827236,Evessen,Gemeinde,Niedersachsen,35-44,female,citizen,LAND_14_SM,Sachsen - Ministerium für Soziales,Land,14,0,18,51,2023-12,4,False,True,False,True,2023-12-18,2023-12-18/2023-12-24
ISS_20250613034124_8939,2025-05-31 02:07:00,Migration,"Die Bearbeitung meines Aufenthaltstitels dauert bereits über sechs Monate, obwohl alle Unterlagen vollständig eingereicht wurden. Meine Familie und ich sind dadurch in großer Unsicherheit bezüglich unserer beruflichen und privaten Planung.",51.09194240657289,13.48271767209911,Klipphausen,Gemeinde,Sachsen,35-44,male,migrant_non_eu,LAND_10_SM,Saarland - Ministerium für Soziales,Land,2,5,31,22,2025-05,2,True,False,False,False,2025-05-31,2025-05-26/2025-06-01
ISS_20250613034125_4162,2024-02-26 09:10:00,Umwelt,Der Containerplatz am Ortseingang quillt seit drei Wochen über und der Müll liegt überall verstreut herum. Wann wird das endlich abgeholt? Das zieht Ungeziefer an und sieht einfach nur widerlich aus.,51.489157997374704,10.918082980335512,Urbach,Gemeinde,Thüringen,25-34,male,citizen,LAND_04_MW,Bremen - Ministerium für Wirtschaft,Land,9,0,26,9,2024-02,1,False,True,True,False,2024-02-26,2024-02-26/2024-03-03
ISS_20250613034126_5681,2024-03-30 21:57:00,Digitalisierung,"Das Online-Portal für den Personalausweis-Antrag ist total unübersichtlich und stürzt dauernd ab. Ich versuche seit drei Tagen meinen Antrag zu stellen, aber die Seite lädt nicht richtig und meine Daten gehen verloren.",53.462745322109086,10.31494155640782,Escheburg,Gemeinde,Schleswig-Holstein,18-24,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,21,5,30,13,2024-03,1,True,False,False,False,2024-03-30,2024-03-25/2024-03-31
ISS_20250613034126_4966,2024-12-09 04:14:00,Gesundheit,"Die Wartezeit beim Hausarzt in Röhrig beträgt mittlerweile über drei Wochen für einen normalen Termin. Für berufstätige Menschen ist das untragbar, besonders wenn man akute Beschwerden hat und nicht gleich in die Notaufnahme möchte.",51.33523159097293,10.03954260688361,Röhrig,Gemeinde,Thüringen,45-54,female,citizen,LAND_09_SM,Bayern - Ministerium für Soziales,Land,4,0,9,50,2024-12,4,False,False,False,False,2024-12-09,2024-12-09/2024-12-15
ISS_20250613034127_3966,2024-09-30 12:00:00,Sicherheit,"Die Straßenbeleuchtung in der Siedlung Am Mühlbach ist seit Wochen defekt, mehrere Laternen sind komplett dunkel. Besonders für uns Frauen ist der Heimweg abends sehr unsicher geworden, und auch Kinder trauen sich nicht mehr alleine raus.",48.82317438520945,11.763830985788545,Neustadt a.d.Donau,Stadt,Bayern,35-44,female,citizen,LAND_08_IM,Baden-Württemberg - Ministerium des Innern,Land,12,0,30,40,2024-09,3,False,True,True,True,2024-09-30,2024-09-30/2024-10-06
ISS_20250613034144_5278,2024-02-02 15:55:00,Digitalisierung,"Die Online-Terminbuchung für den Bürgerservice ist seit Wochen außer Betrieb und am Telefon erreicht man niemanden. Als EU-Bürger brauche ich dringend eine Meldebescheinigung, aber ohne funktionierendes digitales System ist das unmöglich.",49.67176666847831,10.475094277575607,Scheinfeld,Stadt,Bayern,25-34,diverse,migrant_eu,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,15,4,2,5,2024-02,1,False,True,False,True,2024-02-02,2024-01-29/2024-02-04
ISS_20250613034127_8957,2024-06-06 07:11:00,Bildung,"In der Grundschule Murchin fällt seit Monaten regelmäßig der Musikunterricht aus, weil kein Fachlehrer da ist. Meine Enkelin und ihre Mitschüler verpassen dadurch wichtige Bildungsinhalte - das kann doch nicht sein!",53.89520470349856,13.7643041283308,Murchin,Gemeinde,Mecklenburg-Vorpommern,55-64,female,citizen,LAND_08_BM,Baden-Württemberg - Ministerium für Bildung,Land,7,3,6,23,2024-06,2,False,False,True,False,2024-06-06,2024-06-03/2024-06-09
ISS_20250613034138_9122,2024-07-31 11:12:00,Gesundheit,"Die Wartezeit beim Hausarzt in Tanna ist unzumutbar geworden - drei Wochen für einen normalen Termin. Als Rentner bin ich auf schnelle medizinische Versorgung angewiesen, aber die Ärzteknappheit hier macht das unmöglich.",50.49115196395652,11.860940848189228,Tanna,Stadt,Thüringen,55-64,male,citizen,LAND_01_SM,Schleswig-Holstein - Ministerium für Soziales,Land,11,2,31,31,2024-07,3,False,True,True,False,2024-07-31,2024-07-29/2024-08-04
ISS_20250613034127_9589,2023-11-03 10:50:00,Gesundheit,Der Hausarzt in Münzenberg nimmt seit Monaten keine neuen Patienten mehr auf und die Wartezeiten beim einzigen anderen Arzt betragen über drei Wochen. Für eine Stadt unserer Größe ist die medizinische Versorgung völlig unzureichend.,50.45936606824138,8.7454630209337,Münzenberg,Stadt,Hessen,35-44,male,citizen,LAND_03_GM,Niedersachsen - Ministerium für Gesundheit,Land,10,4,3,44,2023-11,4,False,True,True,False,2023-11-03,2023-10-30/2023-11-05
ISS_20250613034127_9405,2024-10-12 22:09:00,Wirtschaft,Die Gewerbesteuer für kleine Betriebe in Babensham ist viel zu hoch im Vergleich zu Nachbargemeinden. Dadurch wandern lokale Unternehmen ab und wir verlieren Arbeitsplätze - das schadet unserer ganzen Gemeinde wirtschaftlich.,48.08835519496972,12.296009070266315,Babensham,Gemeinde,Bayern,25-34,female,citizen,LAND_14_FM,Sachsen - Ministerium der Finanzen,Land,22,5,12,41,2024-10,4,True,False,False,False,2024-10-12,2024-10-07/2024-10-13
ISS_20250613034127_2242,2023-11-15 12:13:00,Gesundheit,"Das Wartezimmer beim einzigen Hausarzt in Rohr ist völlig überfüllt und die Terminvergabe dauert Wochen. Für Notfälle müssen wir nach Kelheim fahren, was besonders für ältere Bürger ohne Auto ein großes Problem darstellt.",48.77621783844651,11.96887774292697,Rohr i.NB,Gemeinde,Bayern,35-44,female,citizen,LAND_04_GM,Bremen - Ministerium für Gesundheit,Land,12,2,15,46,2023-11,4,False,True,True,True,2023-11-15,2023-11-13/2023-11-19
ISS_20250613034127_8608,2024-01-15 09:51:00,Umwelt,"Der Containerplatz an der Zwickauer Straße quillt seit einer Woche über und der Müll liegt überall verstreut rum. Die Anwohner sind sauer, weil es stinkt und die Ratten sich vermehren - wann wird das endlich ordentlich geleert?",50.62151978053932,12.29933602829616,Reichenbach im Vogtland,Stadt,Sachsen,35-44,male,citizen,LAND_04_UM,Bremen - Ministerium für Umwelt,Land,9,0,15,3,2024-01,1,False,True,True,False,2024-01-15,2024-01-15/2024-01-21
ISS_20250613034127_1772,2024-08-12 03:06:00,Verkehr,"Die Bushaltestelle an der Dorfstraße hat kein Wartehäuschen und bei schlechtem Wetter stehen wir im Regen. Besonders für ältere Leute und Kinder ist das ein Problem, bitte können Sie da etwas machen?",50.50526901601397,10.000098141115986,Ehrenberg (Rhön),Gemeinde,Hessen,45-54,female,migrant_non_eu,LAND_16_VM,Thüringen - Ministerium für Verkehr,Land,3,0,12,33,2024-08,3,False,False,False,False,2024-08-12,2024-08-12/2024-08-18
ISS_20250613034128_6078,2023-01-01 12:59:00,Digitalisierung,"Die Online-Terminbuchung für das Bürgerbüro funktioniert überhaupt nicht - ständig Fehlermeldungen und dann ist man wieder auf der Startseite. Als Rentner brauche ich einfache Lösungen, nicht diese komplizierten Internet-Sachen, die nie klappen.",51.10896278644419,11.144695501158864,Schloßvippach,Gemeinde,Thüringen,65+,male,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,12,6,1,52,2023-01,1,True,True,True,True,2023-01-01,2022-12-26/2023-01-01
ISS_20250613034128_2607,2023-09-16 16:50:00,Verkehr,"Die Baustelle an der B62 Ortsausgang Richtung Marburg dauert schon seit drei Monaten und es gibt keine Umleitung. Jeden Morgen stehe ich eine halbe Stunde im Stau, weil nur eine Spur frei ist.",50.91506062771819,8.725126840514509,Wetter (Hessen),Stadt,Hessen,25-34,diverse,citizen,LAND_01_VM,Schleswig-Holstein - Ministerium für Verkehr,Land,16,5,16,37,2023-09,3,True,True,False,True,2023-09-16,2023-09-11/2023-09-17
ISS_20250613034128_1945,2025-03-06 15:28:00,Sicherheit,"Die Straßenbeleuchtung am Radweg zwischen Bavenhausen und Lemgo ist seit Wochen kaputt. Abends ist es dort stockdunkel und als Radfahrer fühle ich mich sehr unsicher, besonders wenn Jugendliche dort rumhängen.",52.12180911062997,8.95897353425478,Kalletal,Gemeinde,Nordrhein-Westfalen,35-44,male,citizen,LAND_02_IM,Hamburg - Ministerium des Innern,Land,15,3,6,10,2025-03,1,False,True,False,True,2025-03-06,2025-03-03/2025-03-09
ISS_20250613034129_5512,2024-09-02 11:40:00,Umwelt,"Die illegale Müllentsorgung am Waldrand hinter dem Campingplatz wird immer schlimmer. Dort liegen jetzt sogar alte Autoreifen und Bauschutt rum, das verseucht den Boden und schadet der Natur hier in Ückeritz.",54.00500859438012,14.065823961503996,Ückeritz,Gemeinde,Mecklenburg-Vorpommern,45-54,male,citizen,LAND_03_MW,Niedersachsen - Ministerium für Wirtschaft,Land,11,0,2,36,2024-09,3,False,True,True,False,2024-09-02,2024-09-02/2024-09-08
ISS_20250613034130_5554,2023-06-05 20:57:00,Verkehr,"Die Bushaltestelle am Marktplatz hat kein Wartehäuschen und bei Regen wird man komplett nass. Außerdem kommt der Bus morgens oft 10-15 Minuten zu spät, wodurch ich regelmäßig zu spät zur Arbeit komme.",53.80672114556926,11.747862117905274,Warin,Stadt,Mecklenburg-Vorpommern,18-24,male,citizen,LAND_02_VM,Hamburg - Ministerium für Verkehr,Land,20,0,5,23,2023-06,2,False,False,False,False,2023-06-05,2023-06-05/2023-06-11
ISS_20250613034130_4409,2025-02-05 06:18:00,Bildung,"Die Sporthalle der Realschule ist seit drei Monaten wegen Wasserschäden gesperrt, aber mein Sohn hat immer noch keinen Ersatz-Sportunterricht. Wann wird endlich eine Lösung gefunden, damit die Kinder wieder richtig Sport machen können?",48.29796987327038,8.782008233064818,Geislingen,Stadt,Baden-Württemberg,35-44,male,citizen,LAND_03_BM,Niedersachsen - Ministerium für Bildung,Land,6,2,5,6,2025-02,1,False,False,True,False,2025-02-05,2025-02-03/2025-02-09
ISS_20250613034130_4089,2023-07-05 22:13:00,Sicherheit,"Die Straßenbeleuchtung in der Bahnhofstraße ist seit drei Wochen kaputt. Abends ist es dort stockdunkel und besonders für Frauen sehr gefährlich. Bitte reparieren Sie die Lampen schnell, bevor etwas Schlimmes passiert.",50.98622751827672,8.555406326863556,Hatzfeld (Eder),Stadt,Hessen,25-34,male,citizen,LAND_08_UM,Baden-Württemberg - Ministerium für Umwelt,Land,22,2,5,27,2023-07,3,False,False,False,False,2023-07-05,2023-07-03/2023-07-09
ISS_20250613034138_2929,2023-01-05 10:21:00,Verkehr,"Die Parkplätze am Tegernsee sind chronisch überfüllt, besonders am Wochenende parken Touristen wild in Wohngebieten und blockieren Einfahrten. Als Anwohner finde ich oft keinen Parkplatz vor meinem eigenen Haus und muss weit laufen.",47.65278377689462,11.824148273680342,Rottach-Egern,Gemeinde,Bayern,45-54,male,citizen,LAND_01_VM,Schleswig-Holstein - Ministerium für Verkehr,Land,10,3,5,1,2023-01,1,False,True,True,False,2023-01-05,2023-01-02/2023-01-08
ISS_20250613034130_1712,2024-05-28 14:06:00,Digitalisierung,Das Online-Portal der Gemeinde ist seit Tagen nicht erreichbar und ich kann meinen Wohnsitzwechsel nicht anmelden. Telefonisch ist auch niemand zu erreichen - so kann Digitalisierung nicht funktionieren!,49.08617650079015,9.571492567648145,Mainhardt,Gemeinde,Baden-Württemberg,25-34,female,citizen,BUND_BUNDESMINISTERIUM_FÜR_DIGITALES_UND_VERKEHR,Bundesministerium für Digitales und Verkehr,Bund,14,1,28,22,2024-05,2,False,True,False,True,2024-05-28,2024-05-27/2024-06-02
ISS_20250613034130_9853,2025-04-10 14:56:00,Verkehr,"Die Baustelle in der Fürther Straße blockiert seit Monaten den Verkehr, aber es passiert nichts. Jeden Morgen stehe ich eine halbe Stunde im Stau, weil die Ampel nicht richtig geschaltet ist und nur drei Autos durchkommen.",49.43549663090058,11.08434605950649,Nürnberg,Stadt,Bayern,55-64,male,citizen,LAND_06_VM,Hessen - Ministerium für Verkehr,Land,14,3,10,15,2025-04,2,False,True,False,True,2025-04-10,2025-04-07/2025-04-13
ISS_20250613034130_6805,2024-04-01 09:40:00,Bildung,"Die Berufsschule hier bietet viel zu wenige Deutschkurse für EU-Ausländer an. Ich warte seit drei Monaten auf einen Platz im B2-Kurs, aber ohne besseres Deutsch finde ich keine Ausbildung.",47.97043279329378,9.5824028004732,Ebersbach-Musbach,Gemeinde,Baden-Württemberg,18-24,male,migrant_eu,LAND_06_BM,Hessen - Ministerium für Bildung,Land,9,0,1,14,2024-04,2,False,True,True,False,2024-04-01,2024-04-01/2024-04-07
ISS_20250613034130_5847,2023-05-08 09:51:00,Gesundheit,"Die Wartezeit beim Hausarzt in Wolfach beträgt mittlerweile über drei Wochen für einen normalen Termin. Für berufstätige Mütter wie mich ist es unmöglich, kurzfristig einen Arzt zu finden, wenn das Kind krank wird.",48.2966892976518,8.266303781642081,Wolfach,Stadt,Baden-Württemberg,35-44,female,citizen,LAND_01_GM,Schleswig-Holstein - Ministerium für Gesundheit,Land,9,0,8,19,2023-05,2,False,True,True,False,2023-05-08,2023-05-08/2023-05-14
ISS_20250613034132_6446,2023-03-20 03:18:00,Migration,Die Bearbeitung meines Antrags auf Familienzusammenführung dauert bereits über 8 Monate ohne jede Rückmeldung. Meine Schwiegermutter wartet in der Türkei und braucht dringend medizinische Versorgung - bitte beschleunigen Sie das Verfahren.,50.53911035084219,12.305526314452802,Treuen,Stadt,Sachsen,45-54,female,citizen,LAND_12_SM,Brandenburg - Ministerium für Soziales,Land,3,0,20,12,2023-03,1,False,False,False,False,2023-03-20,2023-03-20/2023-03-26
ISS_20250613034131_7892,2023-01-04 03:00:00,Umwelt,Die Mülltonne an der Bushaltestelle Kirchstraße ist schon seit drei Wochen kaputt und überquillt. Der Gestank wird immer schlimmer und meine Enkelkinder müssen jeden Tag daran vorbei zur Schule.,50.74235399964574,6.605255388114447,Vettweiß,Gemeinde,Nordrhein-Westfalen,65+,female,migrant_non_eu,LAND_08_MW,Baden-Württemberg - Ministerium für Wirtschaft,Land,3,2,4,1,2023-01,1,False,False,False,False,2023-01-04,2023-01-02/2023-01-08
ISS_20250613034131_1916,2024-12-19 17:58:00,Sicherheit,"Die Beleuchtung am Fußweg entlang der Fulda zwischen Universitätsviertel und Innenstadt ist seit Wochen kaputt. Als Studentin fühle ich mich abends sehr unsicher auf diesem Weg, weil man nichts sieht und es sehr dunkel ist.",50.56385156441947,9.651907167134084,Fulda,Stadt,Hessen,18-24,female,citizen,LAND_06_UM,Hessen - Ministerium für Umwelt,Land,17,3,19,51,2024-12,4,False,True,False,True,2024-12-19,2024-12-16/2024-12-22
ISS_20250613034132_4167,2023-10-16 11:07:00,Bildung,"Die Toiletten in der Realschule an der Johannisstraße sind seit Monaten kaputt und verdreckt. Mein Sohn muss teilweise den ganzen Schultag ohne Toilettengang auskommen, weil die Zustände unzumutbar sind.",52.27832174790479,8.047545824557368,Osnabrück,Stadt,Niedersachsen,45-54,male,citizen,LAND_09_BM,Bayern - Ministerium für Bildung,Land,11,0,16,42,2023-10,4,False,True,True,False,2023-10-16,2023-10-16/2023-10-22
ISS_20250613034132_1783,2024-06-22 08:01:00,Gesundheit,Die Wartezeit für einen Facharzttermin beim Orthopäden beträgt hier in Speyer über vier Monate. Als Rentnerin mit chronischen Rückenschmerzen ist das untragbar - ich brauche dringend eine Behandlung und kann nicht so lange warten.,49.33007120194032,8.435040406625571,Speyer,Stadt,Rheinland-Pfalz,55-64,female,citizen,LAND_09_GM,Bayern - Ministerium für Gesundheit,Land,8,5,22,25,2024-06,2,True,True,True,False,2024-06-22,2024-06-17/2024-06-23
ISS_20250613034146_9683,2023-06-29 11:39:00,Migration,"Die Wartezeiten im Bürgerbüro sind seit Monaten unerträglich geworden. Für einen einfachen Personalausweisantrag muss man über drei Stunden warten, weil zu wenig Personal da ist und die Termine völlig überlastet sind.",48.345419507603374,13.253790313598982,Kirchham,Gemeinde,Bayern,25-34,female,citizen,LAND_06_SM,Hessen - Ministerium für Soziales,Land,11,3,29,26,2023-06,2,False,True,True,False,2023-06-29,2023-06-26/2023-07-02
ISS_20250613034133_5051,2023-06-08 16:20:00,Wirtschaft,"Die Gewerbesteuer für kleine Betriebe in Weischlitz ist viel zu hoch im Vergleich zu Nachbargemeinden. Dadurch wandern Unternehmen ab und wir verlieren Arbeitsplätze. Bitte senken Sie die Sätze, damit unsere Wirtschaft wieder wachsen kann.",50.44061841492137,12.008273806497671,Weischlitz,Gemeinde,Sachsen,45-54,male,citizen,LAND_11_MW,Berlin - Ministerium für Wirtschaft,Land,16,3,8,23,2023-06,2,False,True,False,True,2023-06-08,2023-06-05/2023-06-11
ISS_20250613034133_3576,2025-05-02 01:01:00,Gesundheit,"Die Wartezeit beim Hausarzt in Üxheim beträgt mittlerweile über drei Wochen für einen normalen Termin. Als junger Berufstätiger kann ich nicht einfach in die Notaufnahme fahren, wenn ich krank bin - wir brauchen dringend mehr Ärzte hier.",50.32603533774936,6.756464361163129,Üxheim,Gemeinde,Rheinland-Pfalz,25-34,male,citizen,LAND_03_SM,Niedersachsen - Ministerium für Soziales,Land,1,4,2,18,2025-05,2,False,False,False,False,2025-05-02,2025-04-28/2025-05-04
ISS_20250613034133_2193,2024-03-28 15:52:00,Wirtschaft,"Die Baustelle am Neuen Wall blockiert seit Monaten den Zugang zu den Geschäften und viele Läden verlieren Kunden. Als Anwohner sehe ich täglich, wie die lokale Wirtschaft leidet - wann wird endlich eine Lösung gefunden?",53.5465911476051,10.018943660181222,Hamburg,Stadt,Hamburg,55-64,male,citizen,LAND_14_FM,Sachsen - Ministerium der Finanzen,Land,15,3,28,13,2024-03,1,False,True,False,True,2024-03-28,2024-03-25/2024-03-31
